linea;sublinea;subgrupo;subgrup2;nombre;refer;codigo;nomprov;q_fin;s_fin;qventa;valoriz1;marca;nomb_marca;talla;refabrica;cod_ref;pvta1i
03;07;;;CUCHARA PARA HELADO #1 2021 ALUMINIO MADEALAMBRES;2021;08618;;2;6707;0;0;0611;MADEALAMBRES;;;;8500
03;07;;;DELANTAL BLANCO PLASTICO CS2781 ARISBU;CS2781;09958;;4;50366,36;0;0;0135;ARISBU;;;;25000
03;07;;;DISPENSERO DE GRANOS REDONDO MT-2 YIWU;MT-2;10637;;2;114000;0;0;0740;YIWU;;;;95000
03;07;;;ESCURRIDOR #22 ALUMINIO STD AS0021 SANRO;AS0021;10236;;2;29973,1;2;0;0095;SANRO;;;;29000
03;07;;;ESCURRIDOR 14CM JA210053 INOXIDABLE STAINLESS STEEL;JA210053;06473;;3;10588,5;1;0;0127;STAINLEES STEEL;;;;10500
03;07;;;ESCURRIDOR 26CM INOX JA210070 PORTAL DEL HOGAR;JA210070;07080;;1;27731;0;0;0134;PORTAL DEL HOGAR;;;;55000
03;07;;;ESCURRIDOR 28CM JA210071 CON ASAS INOX JA;JA210071;06479;;3;90756,2777;0;0;0270;JA;;;;58000
03;07;;;ESCURRIDOR PARA FRITOS #01 111001 ALUMINIOS ANTIOQUIA;111001;09247;;3;48618;0;0;0625;ALUMINIOS ANTIOQUIA;;;;32000
03;07;;;ESCURRIDOR PARA FRITOS #02 111002 ALUMINIOS ANTIOQUIA;111002;09248;;5;147830;0;0;0625;ALUMINIOS ANTIOQUIA;;;;53000
03;07;;;ESCURRIDOR PEQUEÑO 14X20 ALUMINIO C/MANGO MET. JUANCHO;14X20;07895;;6;90000;0;0;0310;JUANCHO;;;;42000
03;07;;;ESCURRIDOR SILICONADO REDONDO JA181067 JA;JA181067;03779;;6;29244;0;0;0270;JA;;;;13500
03;07;;;ESPATULA DE COCINA INOX JA18076 M/MADERA PORTAL DEL HOGAR;JA18076;06687;;2;10924,3333;0;0;0134;PORTAL DEL HOGAR;;;;22000
03;07;;;ESPATULA DE COCINA LARGA PERFORADA JA19128 PORTAL DEL HOGAR;JA19128;08383;;5;48319,35;0;0;0134;PORTAL DEL HOGAR;;;;22500
03;07;;;ESPATULA DE COCINA LISA INOX GRANDE JA19125 JA;JA19125;09467;;3;44117,64;0;0;0270;JA;;;;28500
03;07;;;ESPATULA DE COCINA LISA MEDIANA INOX JA19127 JA;JA19127;09466;;2;19327,74;0;0;0270;JA;;;;20500
03;07;;;ESPATULA SILICONA 30.5CM M/MADERA I60768 UNIVERSAL;I60768;08366;;3;23847,54;1;0;0010;UNIVERSAL;;;;17500
03;07;;;ESPATULA+BROCHA BBQ SILICONA JA181076 JA;JA181076;07081;;4;16134,44;0;0;0134;PORTAL DEL HOGAR;;;;10500
03;07;;;EXPRIMIDOR DE AJO #2 117001 ALUMINIOS ANTIOQUIA;117001;09234;;2;10474;0;0;0625;ALUMINIOS ANTIOQUIA;;;;11500
03;07;;;EXPRIMIDOR DE AJO #3 117001 ALUMINIOS ANTIOQUIA;117002;09235;;2;14618;0;0;0625;ALUMINIOS ANTIOQUIA;;;;15500
03;07;;;EXPRIMIDOR DE CITRICOS JA1809943 STAINLESS STEEL;JA1809943;06087;;1;5798,3333;0;0;0127;STAINLEES STEEL;;;;14500
03;07;;;EXPRIMIDOR DE LIMON #3 AF EL3AFAA ALUMINIOS ANTIOQUIA;EL3AFAA;08851;;10;65190;2;0;0625;ALUMINIOS ANTIOQUIA;;;;14500
03;07;;;EXPRIMIDOR DE LIMON #4 AF EL4AFAA ALUMINIOS ANTIOQUIA;EL4AFAA;08852;;5;40675;7;0;0625;ALUMINIOS ANTIOQUIA;;;;17500
03;07;;;EXPRIMIDOR DE NARANJA #4 AF EN4AFAA ALUMINIOS ANTIOQUIA;EN4AFAA;08853;;8;67464;3;0;0625;ALUMINIOS ANTIOQUIA;;;;18500
03;07;;;EXPRIMIDOR DE NARANJA #6 AF EN6AFAA ALUMINIOS ANTIOQUIA;EN6AFAA;08854;;10;125310;2;0;0625;ALUMINIOS ANTIOQUIA;;;;26500
03;07;;;FILTRO COLADOR DE CAFE GRANDE CS1920 ALHOM;CS1920;10246;;6;11384,82;0;0;0724;ALHOM;;;;5500
03;07;;;FILTRO COLADOR PARA CAFE PEQUEÑO CS1241 ALHOM;CS1241;10245;;5;8025,2;1;0;0724;ALHOM;;;;4000
03;07;;;HACHUELA INOX MANGO MADERA JA20390 JA;JA20390;07082;;10;65546,2;0;0;0270;JA;;;;14500
03;07;;;HORNO PARA ESTUFA ALUMINIO FUNDIDO NO 1 JUANCHO;HPEAFN1JN;01309;;11;284729,9321;1;0;0310;JUANCHO;;;;50000
03;07;;;HORNO PARA ESTUFA ALUMINIO FUNDIDO NO 4 JUANCHO;HPEAFN4JN;01312;;3;104860,4475;1;0;0310;JUANCHO;;;;72000
03;07;;;MARTILLO CARNE ALUMINIO 412;412;00506;;1;4501,8;0;0;01;PRINCIPAL;;;;7500
03;07;;;MEZCLADOR MANUAL C/DISPENSADOR W218 LA INDEPENDENCIA;W218;10633;;2;33613,44;0;0;0708;LA INDEPENDENCIA;;;;42000
03;07;;;MOLDE EMPANADA PEQUEÑA ALUMINIO;;00536;;3;22509;0;0;01;PRINCIPAL;;;;12500
03;07;;;MOLDE PARA AREPA MADERA MPAMAA ALUMINIOS ANTIOQUIA;MPAMAA;08884;;3;34800;0;0;0625;ALUMINIOS ANTIOQUIA;;;;25500
03;07;;;MOLDE PARA AREPAS DE CHOCLO ARO 120019 ALUMINIOS ANTIOQUIA;120019;10500;;2;11448;0;0;0625;ALUMINIOS ANTIOQUIA;;;;12500
03;07;;;MOLDE PARA EMPANADAS FUNDIDO MEFAA ALUMINIOS ANTIOQUIA;MEFAA;08876;;2;32530;0;0;0625;ALUMINIOS ANTIOQUIA;;;;33000
03;07;;;MOLDE PURE DE PAPA ALUMINIO;;00539;;1;13505,4;0;0;01;PRINCIPAL;;;;22500
03;07;;;MOLDES PARA AREPAS No 403;403;00250;;4;14141,46;0;0;01;PRINCIPAL;;;;7500
03;07;;;MOLINILLO DE MADERA CABEZA GRANDE 3519 MADEALAMBRES;3519;08601;;1;1729;0;0;0611;MADEALAMBRES;;;;5500
03;07;;;MOLINILLO DE MADERA GRANDE JUANCHO;MMGJ;05245;;10;17301;0;0;0310;JUANCHO;;;;3500
03;07;;;MOLINILLO ESPUMOSO 11110 NP;11110;04402;;11;40419,6627;2;0;0161;NP;;;;9000
03;07;;;MOLINILLO PLASTICO ECONOMICO;;00257;;3;2511,9938;0;0;0310;JUANCHO;;;;2500
03;07;;;MOLINILLO PLASTICO PL5021 PERSAL;PL5021;04403;;14;32634,7468;1;0;0169;PERSAL;;;;6500
03;07;;;MORTERO CON MAZO MARMOL JA203641 PORTAL DEL HOGAR;JA203641;10560;;2;35294,12;0;0;0134;PORTAL DEL HOGAR;;;;35000
03;07;;;MORTERO GRANDE MADERA 91065 MADEALAMBRES;91065;08604;;20;78660;3;0;0611;MADEALAMBRES;;;;8500
03;07;;;PALA MECEDORA MADERA #01 273026 ALUMINIOS ANTIOQUIA;273026;09243;;3;29808;0;0;0625;ALUMINIOS ANTIOQUIA;;;;21000
03;07;;;PALA MECEDORA MADERA #02 273027 ALUMINIOS ANTIOQUIA;273027;09244;;3;33534;0;0;0625;ALUMINIOS ANTIOQUIA;;;;24000
03;07;;;PALA MECEDORA MADERA #03 273028 ALUMINIOS ANTIOQUIA;273028;09245;;3;37260;0;0;0625;ALUMINIOS ANTIOQUIA;;;;26500
03;07;;;PANERA OVALADA PNX003000 REY;PNX003000;00598;;9;29637;0;0;0055;REY PLAST;;;;7500
03;07;;;PANITODO REY PLAST;;01882;;1;12885,15;0;0;0055;REY PLAST;;;;23000
03;07;;;PARILLA ESMALTADA CON PATAS NG 123011 ALUMINIOS ANTIOQUIA;123011;09232;;1;7836;1;0;0625;ALUMINIOS ANTIOQUIA;;;;18500
03;07;;;PARILLA HALLAQUERA #38 123038 ALUMINIOS ANTIOQUIA;123038;09229;;2;66456;0;0;0625;ALUMINIOS ANTIOQUIA;;;;58000
03;07;;;PARILLA HALLAQUERA #44 123044 ALUMINIOS ANTIOQUIA;123044;09230;;2;77316;0;0;0625;ALUMINIOS ANTIOQUIA;;;;70000
03;07;;;PARILLA HALLAQUERA #48 123048 ALUMINIOS ANTIOQUIA;123048;09231;;2;96232;0;0;0625;ALUMINIOS ANTIOQUIA;;;;82000
03;07;;;PARRILLA CON PATAS MEDIANA 22CM 1559 MADEALAMBRES;1559;08626;;4;19760;0;0;0611;MADEALAMBRES;;;;12500
03;07;;;PARRILLA GALVANIZADA REDONDA PGRAA ALUMINIOS ANTIOQUIA;PGRAA;08873;;2;11220;0;0;0625;ALUMINIOS ANTIOQUIA;;;;13500
03;07;;;PARTE PANELA;;00538;;3;40516,2;0;0;01;PRINCIPAL;;;;22500
03;07;;;PATACONERA #0 124001 ALUMINIOS ANTIOQUIA;124001;09239;;2;32262;2;0;0625;ALUMINIOS ANTIOQUIA;;;;32000
03;07;;;PATACONERA #02 124003 ALUMINIOS ANTIOQUIA;124003;10499;;3;83205;0;0;0625;ALUMINIOS ANTIOQUIA;;;;55000
03;07;;;PATACONERA #1 124002 ALUMINIOS ANTIOQUIA;124001;09240;;1;19404;2;0;0625;ALUMINIOS ANTIOQUIA;;;;38000
03;07;;;PATACONERA #2 MEDIANA ALUMINIO FUNDIDO SUAREZ;;03450;;4;58054,5454;0;0;0478;SUAREZ;;;;40000
03;07;;;PATACONERA #3 GRANDE ALUMINIO FUNDIDO SUAREZ;P3GALFNSUAREZ;00348;;18;343218,0451;0;0;0478;SUAREZ;;;;52000
03;07;;;PATACONERA #3 PRENSAMASA;;03567;;3;46799,5;0;0;0348;PRENSAMASA;;;;38000
03;07;;;PATACONERA CANASTA FUNDIDA JUANCHO;PCFJN;05999;;5;75142,8573;0;0;0310;JUANCHO;;;;38000
03;07;;;PATACONERA CONO 124004 ALUMINIOS ANTIOQUIA;124004;09242;;2;31434;0;0;0625;ALUMINIOS ANTIOQUIA;;;;32000
03;07;;;PATACONERA GRANDE ALUMINIO FUNDIDO JUANCHO;PGALFNJN;06444;;1;21450;0;0;0310;JUANCHO;;;;36000
03;07;;;PATACONERA PEQUEÑA #1 ALUMINIO SUAREZ;;04961;;1;12761,9048;0;0;0478;SUAREZ;;;;29500
03;07;;;PATACONERA PEQUEÑA ALUMINIO FUNDIDO JUANCHO;PPALFNJN;01414;;1;10600;0;0;0310;JUANCHO;;;;18500
03;07;;;PELADOR DE FRUTAS X1 JA20369 JA;JA20369;10007;;3;4915,98;1;0;0270;JA;;;;4500
03;07;;;PELADOR ESENCIAL L19024 UNIVERSAL;L19024;09060;;2;4488,4485;2;0;0010;UNIVERSAL;;;;6500
03;07;;;PELADOR TAJADOR DE PIÑA BL-1 YIWU;BL-1;10636;;2;20000;0;0;0740;YIWU;;;;22000
03;07;;;PICA PAPA A LA FRANCESA #01 126001 ALUMINIOS ANTIOQUIA;126001;09237;;1;129703;1;0;0625;ALUMINIOS ANTIOQUIA;;;;220000
03;07;;;PICADOR DE HIELO AF PHAFAA ALUMINIOS ANTIOQUIA;PHAFAA;08881;;4;22760;0;0;0625;ALUMINIOS ANTIOQUIA;;;;12500
03;07;;;PIMENTERO GRANDE ROSA SU-SC-2561 SUNPLAST;SU-SC-2561;08638;;1;26032;0;0;0488;SUNPLAST;;;;50000
03;07;;;PIMENTERO MADERA 23.11CM K1401 YIWU;K1401;10422;;2;54546;0;0;0740;YIWU;;;;52000
03;07;;;PIMENTERO MEDIANO ROSA SU-SC-2560 SUNPLAST;SU-SC-2560;08637;;1;21584;0;0;0488;SUNPLAST;;;;42000
03;07;;;PINZA 21CM INOX MEDIANA 43146 EVER HOUSE;43146;10380;;6;22692;0;0;0175;EVER HOUSE;;;;8500
03;07;;;PINZA ALUMINIO MEDIANA INDIA;PIND;06107;;5;18268,9;1;0;0008;INDIA S.A;;;;9000
03;07;;;PINZA CUCHARA 25CM INOX 43148 EVER HOUSE;43148;10381;;5;29830;1;0;0175;EVER HOUSE;;;;12500
03;07;;;PINZA DE ACERO No 4;;00636;;1;7503;0;0;01;PRINCIPAL;;;;12500
03;07;;;PINZA ESPAGUETI 25CM INOX JA2211007 PORTAL DEL HOGAR;JA2211007;09464;;6;37563;1;0;0134;PORTAL DEL HOGAR;;;;13500
03;07;;;PINZA ESPAGUETTI INOX PEAI FERMAR;PEAI;07845;;5;39096;0;0;0229;FERMAR;;;;17500
03;07;;;PINZA GRANDE PANADERA PPG INOX DIAJOR;PPG;09241;;7;84455;1;0;0536;DIAJOR;;;;27500
03;07;;;PINZA HIELO CLUB 16.5CM INOX I40103 INCAMETAL;I40103;08148;;4;21764,032;0;0;0080;INCAMETAL;;;;12500
03;07;;;PINZA INOX DB29 YIWU;DB29;10434;;12;109915,92;0;0;0740;YIWU;;;;22000
03;07;;;PINZA INOX DB30 YIWU;DB30;10433;;9;82436,94;3;0;0740;YIWU;;;;22000
03;07;;;"PINZA INSTITUCIONAL 16"" INOX I90916 INCAMETAL";I90916;08151;;3;48167,952;2;0;0080;INCAMETAL;;;;33000
03;07;;;PINZA MULTIUSOS 16.5CM INOX I40100 INCAMETAL;I40100;06038;;3;10485,55;0;0;0080;INCAMETAL;;;;8500
03;07;;;PINZA NO 3 INOX PAIN3 FERMAR;PAIN3;00639;;2;15808;0;0;0229;FERMAR;;;;17500
03;07;;;PINZA PANADERA PEQUEÑO INOX PPP DIAJOR;PPP;08454;;6;51046,5495;1;0;0536;DIAJOR;;;;19500
03;07;;;PINZA PARA COMIDAS INOX YH0058-B YIWU;YH0058-B;10446;;6;27126;0;0;0740;YIWU;;;;9800
03;07;;;PINZA PEQUEÑA INOXIDABLE;;00640;;1;2701,08;0;0;01;PRINCIPAL;;;;4500
